order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount,cost_price,profit
O02533,26-11-2025,C0784,P0468,Online,Online,1,146.22,0.05,138.91,97.85,41.06
O02534,01-08-2025,C0545,P0550,S008,In-Store,1,142.36,0.1,128.12,108.31,19.81
O02535,01-06-2024,C0170,P0216,Online,Online,2,328.08,0.05,623.35,190.95,241.45
O02536,11-05-2024,C0363,P0020,S017,In-Store,1,165.62,0.05,157.34,137.66,19.68
O02537,30-04-2025,C0142,P0205,S006,In-Store,4,14.31,0.1,51.52,7.9,19.92
O02538,24-10-2025,C0050,P1059,S031,In-Store,2,121.32,0.2,194.11,109.33,-24.55
O02539,05-02-2025,C0267,P0954,S008,In-Store,2,213.86,0.1,384.95,132.97,119.01
O02540,26-07-2024,C0257,P0268,Online,Online,3,128.63,0,385.89,95.03,100.8
O02541,22-05-2025,C0241,P0520,S043,In-Store,4,288.31,0.1,1037.92,170.34,356.56
O02542,02-08-2025,C0552,P0224,S047,In-Store,2,11.66,0,23.32,6.19,10.94
O02543,29-04-2025,C0555,P0989,S027,In-Store,2,220.95,0.2,353.52,186.64,-19.76
O02544,01-08-2024,C0588,P0406,S056,In-Store,2,76.46,0.05,145.27,54.72,35.83
O02545,08-12-2024,C0603,P0595,S027,In-Store,1,277.06,0.1,249.35,158.47,90.88
O02546,26-03-2025,C0632,P0117,Online,Online,1,197.56,0.2,158.05,116.12,41.93
O02547,14-11-2025,C0681,P0593,S017,In-Store,1,71.58,0,71.58,37.74,33.84
O02548,21-08-2025,C0341,P1031,S022,In-Store,1,119.03,0.05,113.08,94.94,18.14
O02549,19-10-2025,C0554,P0351,S020,In-Store,1,170.33,0.2,136.26,106.14,30.12
O02550,04-11-2025,C0489,P0276,S011,In-Store,1,112.54,0,112.54,60.94,51.6
O02551,04-10-2024,C0272,P0814,S042,In-Store,1,222.65,0.05,211.52,157.04,54.48
O02552,20-06-2025,C0221,P0653,S005,In-Store,2,62.89,0.2,100.62,48.34,3.94
O02553,16-02-2025,C0162,P0353,Online,Online,10,157.81,0.1,1420.29,123.96,180.69
O02554,04-11-2025,C0108,P1092,Online,Online,2,48.28,0.2,77.25,34.56,8.13
O02555,23-03-2025,C0307,P0915,Online,Online,1,287.43,0.2,229.94,184.23,45.71
O02556,19-03-2025,C0778,P0515,S041,In-Store,5,29.47,0,147.35,18.34,55.65
O02557,08-09-2025,C0173,P0332,Online,Online,3,159.7,0.1,431.19,102.16,124.71
O02558,04-07-2024,C0583,P1174,Online,Online,1,95.11,0,95.11,65.08,30.03
O02559,23-05-2025,C0620,P0855,S053,In-Store,2,147.61,0.2,236.18,125.53,-14.88
O02560,18-10-2025,C0419,P0816,Online,Online,1,235.03,0.1,211.53,146.6,64.93
O02561,02-11-2025,C0053,P1189,S012,In-Store,1,252.18,0.05,239.57,132.49,107.08
O02562,15-01-2025,C0291,P0080,Online,Online,1,117.89,0.05,112,91.22,20.78
O02563,26-08-2025,C0051,P0172,S015,In-Store,2,89.42,0.1,160.96,62.21,36.54
O02564,12-08-2024,C0551,P0363,Online,Online,1,382.32,0.1,344.09,193.08,151.01
O02565,12-07-2025,C0095,P0177,S014,In-Store,2,128.6,0.2,205.76,91.14,23.48
O02566,06-10-2024,C0711,P0095,S001,In-Store,2,145.13,0.05,275.75,80.95,113.85
O02567,01-09-2024,C0674,P0076,S017,In-Store,3,114.03,0.2,273.67,83.47,23.26
O02568,15-01-2025,C0701,P0856,S003,In-Store,1,72.18,0.2,57.74,53.24,4.5
O02569,26-06-2024,C0132,P0800,Online,Online,2,100.39,0.1,180.7,78.13,24.44
O02570,20-06-2025,C0586,P0666,Online,Online,2,78.53,0.05,149.21,65.86,17.49
O02571,05-11-2025,C0433,P0184,S027,In-Store,1,207.61,0.05,197.23,118.02,79.21
O02572,25-06-2024,C0689,P0227,Online,Online,1,252.06,0.05,239.46,156.48,82.98
O02573,07-11-2024,C0117,P0025,S050,In-Store,3,83.7,0.1,225.99,51.97,70.08
O02574,22-06-2024,C0095,P0891,Online,Online,2,183.58,0.05,348.8,115.51,117.78
O02575,13-03-2025,C0398,P0714,Online,Online,2,219.22,0.1,394.6,133.22,128.16
O02576,29-01-2025,C0766,P0402,S029,In-Store,1,19.94,0.2,15.95,14.14,1.81
O02577,03-01-2025,C0397,P1071,S017,In-Store,1,145.95,0.2,116.76,95.48,21.28
O02578,04-03-2025,C0770,P0064,S044,In-Store,1,17.33,0.05,16.46,9.83,6.63
O02579,02-01-2025,C0618,P0598,Online,Online,1,169.19,0,169.19,93,76.19
O02580,06-02-2025,C0438,P0142,S054,In-Store,1,132.42,0.1,119.18,96.4,22.78
O02581,28-09-2025,C0563,P0903,Online,Online,1,221.79,0,221.79,165.61,56.18
O02582,21-05-2025,C0506,P1156,Online,Online,1,31.98,0.1,28.78,22.03,6.75
O02583,14-09-2024,C0042,P0345,Online,Online,1,270.31,0.05,256.79,136.39,120.4
O02584,22-06-2024,C0273,P0547,Online,Online,2,235.33,0.2,376.53,147.83,80.87
O02585,24-01-2025,C0275,P0707,S021,In-Store,2,185.84,0.05,353.1,101.02,151.06
O02586,09-06-2025,C0398,P1172,Online,Online,1,354.52,0,354.52,179.72,174.8
O02587,17-06-2024,C0300,P1097,S014,In-Store,1,165.33,0.2,132.26,131.32,0.94
O02588,17-07-2025,C0140,P0856,S002,In-Store,1,72.18,0.1,64.96,53.24,11.72
O02589,06-01-2025,C0177,P0405,S046,In-Store,1,226.02,0.1,203.42,114.67,88.75
O02590,20-04-2024,C0012,P0006,S014,In-Store,2,233.12,0.1,419.62,147.3,125.02
O02591,29-09-2024,C0320,P0986,S017,In-Store,2,250.43,0.05,475.82,135.06,205.7
O02592,05-03-2025,C0743,P0570,Online,Online,1,245.4,0,245.4,182.12,63.28
O02593,08-08-2024,C0033,P1191,S030,In-Store,1,199.61,0,199.61,101.14,98.47
O02594,19-09-2024,C0437,P0102,S054,In-Store,2,221.14,0.2,353.82,153.44,46.94
O02595,11-02-2025,C0300,P0454,S058,In-Store,1,57.81,0.1,52.03,39.64,12.39
O02596,05-03-2025,C0468,P0104,S024,In-Store,1,237.61,0,237.61,131.78,105.83
O02597,25-04-2024,C0462,P0719,S016,In-Store,3,330.88,0.2,794.11,196.36,205.03
O02598,14-08-2025,C0134,P0794,S025,In-Store,2,278.03,0,556.06,176.16,203.74
O02599,03-04-2025,C0304,P0178,S052,In-Store,2,129.07,0,258.14,94.08,69.98
O02600,01-09-2024,C0152,P0927,S044,In-Store,1,33.5,0.05,31.82,21.59,10.23
O02601,15-05-2025,C0112,P0022,S019,In-Store,2,124.36,0.1,223.85,104,15.85
O02602,31-08-2025,C0465,P1151,S018,In-Store,3,258.14,0.05,735.7,196.34,146.68
O02603,01-11-2024,C0770,P0877,Online,Online,1,238.06,0,238.06,179.66,58.4
O02604,26-06-2025,C0253,P0909,Online,Online,3,224.22,0.2,538.13,112.27,201.32
O02605,27-12-2025,C0251,P0432,Online,Online,3,95.18,0.2,228.43,49.8,79.03
O02606,26-11-2024,C0681,P0432,Online,Online,3,95.18,0.2,228.43,49.8,79.03
O02607,10-04-2025,C0698,P0246,S008,In-Store,2,40,0.05,76,34.44,7.12
O02608,02-03-2025,C0430,P0840,S030,In-Store,2,61.12,0.1,110.02,39.44,31.14
O02609,10-09-2024,C0629,P0033,S028,In-Store,3,288.63,0.2,692.71,158,218.71
O02610,23-02-2025,C0514,P0674,S051,In-Store,2,170.59,0,341.18,111.72,117.74
O02611,05-05-2024,C0769,P0420,S013,In-Store,1,291.86,0.1,262.67,183.8,78.87
O02612,02-10-2024,C0173,P1054,S055,In-Store,1,193.12,0.2,154.5,143.87,10.63
O02613,16-07-2024,C0024,P0644,S040,In-Store,2,177.67,0.1,319.81,104.75,110.31
O02614,28-01-2025,C0686,P0619,S008,In-Store,1,181.23,0,181.23,113.49,67.74
O02615,29-07-2025,C0060,P0537,S035,In-Store,1,101.98,0.2,81.58,76.7,4.88
O02616,14-12-2025,C0783,P0159,S025,In-Store,3,223.52,0.2,536.45,165.01,41.42
O02617,17-06-2025,C0400,P0421,Online,Online,1,322.09,0,322.09,189.31,132.78
O02618,01-09-2024,C0411,P0333,S043,In-Store,3,18.57,0,55.71,9.52,27.15
O02619,19-11-2024,C0594,P1190,Online,Online,3,305.51,0,916.53,181.82,371.07
O02620,07-02-2025,C0580,P1098,S031,In-Store,1,91.83,0,91.83,63.28,28.55
O02621,05-05-2025,C0428,P0661,S049,In-Store,2,104.14,0.05,197.87,58.34,81.19
O02622,29-08-2024,C0238,P0949,Online,Online,2,65.96,0,131.92,34.58,62.76
O02623,17-09-2025,C0315,P0537,Online,Online,3,101.98,0.1,275.35,76.7,45.25
O02624,16-07-2025,C0211,P0510,S042,In-Store,2,156.58,0.05,297.5,142.22,13.06
O02625,01-08-2024,C0089,P0486,S019,In-Store,1,92.81,0,92.81,58.6,34.21
O02626,01-06-2025,C0367,P1158,S026,In-Store,2,275.48,0.2,440.77,175.62,89.53
O02627,16-12-2025,C0389,P0367,Online,Online,1,201.12,0.1,181.01,158.65,22.36
O02628,26-10-2025,C0449,P0388,Online,Online,2,300.86,0.1,541.55,197.3,146.95
O02629,02-06-2024,C0543,P0332,S017,In-Store,1,159.7,0.05,151.71,102.16,49.55
O02630,18-07-2025,C0524,P0569,S015,In-Store,3,18.44,0,55.32,10.75,23.07
O02631,03-05-2025,C0596,P0154,S034,In-Store,3,179.52,0,538.56,112.41,201.33
O02632,04-05-2025,C0514,P0011,S024,In-Store,1,144.13,0.1,129.72,109.16,20.56
O02633,22-01-2025,C0694,P0233,S041,In-Store,1,82.28,0,82.28,63.78,18.5
O02634,04-10-2024,C0666,P0517,S037,In-Store,1,203.43,0.05,193.26,172.69,20.57
O02635,21-07-2024,C0669,P1046,Online,Online,2,206.49,0,412.98,141.93,129.12
O02636,26-03-2025,C0459,P0094,Online,Online,2,105.62,0,211.24,69.52,72.2
O02637,05-06-2024,C0159,P0844,S002,In-Store,3,106.04,0.2,254.5,72.11,38.17
O02638,13-07-2025,C0208,P0063,S034,In-Store,2,243.6,0,487.2,185.52,116.16
O02639,26-02-2025,C0067,P0930,Online,Online,2,201.43,0.05,382.72,135.99,110.74
O02640,19-01-2025,C0615,P0849,S041,In-Store,2,111.61,0.1,200.9,66.13,68.64
O02641,02-11-2025,C0539,P0668,S001,In-Store,1,153.87,0,153.87,89.56,64.31
O02642,11-02-2025,C0528,P1039,S021,In-Store,1,171.77,0.05,163.18,101.39,61.79
O02643,28-10-2024,C0478,P0564,Online,Online,3,331.22,0.2,794.93,166.92,294.17
O02644,14-03-2025,C0433,P0093,S046,In-Store,1,243.56,0.2,194.85,140.32,54.53
O02645,09-08-2025,C0175,P0967,S008,In-Store,2,177.85,0,355.7,94.1,167.5
O02646,19-05-2025,C0543,P0273,S015,In-Store,1,125.14,0,125.14,85.9,39.24
O02647,30-12-2025,C0650,P0358,S026,In-Store,1,224.02,0.05,212.82,191.29,21.53
O02648,18-03-2025,C0270,P0574,Online,Online,1,224.11,0.1,201.7,157.47,44.23
O02649,15-08-2025,C0390,P0376,S021,In-Store,2,79.72,0.2,127.55,56,15.55
O02650,06-03-2025,C0083,P0365,Online,Online,1,251.05,0.1,225.95,130.95,95
O02651,22-07-2025,C0673,P0292,Online,Online,1,106.04,0.1,95.44,58.28,37.16
O02652,01-04-2025,C0610,P0038,S017,In-Store,1,179.66,0.05,170.68,95.21,75.47
O02653,07-11-2025,C0469,P0745,Online,Online,3,16.81,0.05,47.91,9.63,19.02
O02654,02-01-2025,C0272,P1167,S052,In-Store,1,55.44,0,55.44,27.8,27.64
O02655,14-10-2025,C0385,P0919,Online,Online,3,285.64,0.1,771.23,166.01,273.2
O02656,11-10-2024,C0325,P0272,S057,In-Store,3,43.92,0.1,118.58,22.88,49.94
O02657,10-04-2025,C0363,P0455,S027,In-Store,1,349.41,0.1,314.47,193.71,120.76
O02658,17-09-2024,C0081,P1091,S050,In-Store,1,57.04,0.1,51.34,34.03,17.31
O02659,03-06-2025,C0285,P0033,S055,In-Store,1,288.63,0.2,230.9,158,72.9
O02660,18-07-2025,C0278,P1044,S007,In-Store,1,32.81,0.1,29.53,17.17,12.36
O02661,26-07-2025,C0583,P0925,S015,In-Store,1,65.74,0.1,59.17,48.31,10.86
O02662,21-09-2024,C0729,P0819,S012,In-Store,3,85.93,0.05,244.9,71.29,31.03
O02663,03-07-2025,C0039,P0780,S029,In-Store,2,253.19,0.2,405.1,194.67,15.76
O02664,20-01-2025,C0075,P0264,S019,In-Store,2,69.39,0.2,111.02,40.26,30.5
O02665,26-11-2024,C0682,P0356,Online,Online,1,98.78,0,98.78,61.12,37.66
O02666,28-11-2024,C0190,P1074,S010,In-Store,1,330.13,0.2,264.1,192.54,71.56
O02667,02-10-2024,C0131,P0022,S025,In-Store,2,124.36,0,248.72,104,40.72
O02668,16-11-2024,C0582,P1194,S012,In-Store,2,50.75,0.1,91.35,33.5,24.35
O02669,08-10-2025,C0604,P0316,S047,In-Store,1,150.05,0.05,142.55,95.84,46.71
O02670,22-12-2024,C0769,P1132,S055,In-Store,2,117.68,0.2,188.29,77.83,32.63
O02671,27-10-2024,C0475,P1014,S011,In-Store,3,184.27,0.1,497.53,155.05,32.38
O02672,04-05-2024,C0444,P0025,S015,In-Store,1,83.7,0.1,75.33,51.97,23.36
O02673,28-06-2025,C0050,P1071,S051,In-Store,2,145.95,0.1,262.71,95.48,71.75
O02674,13-07-2024,C0252,P0195,S038,In-Store,2,151.18,0.05,287.24,77.35,132.54
O02675,17-06-2024,C0613,P0173,Online,Online,4,209.18,0.05,794.88,115.36,333.44
O02676,25-01-2025,C0030,P0009,S018,In-Store,1,250.87,0.1,225.78,173.96,51.82
O02677,03-07-2024,C0674,P0955,S009,In-Store,2,222.1,0,444.2,113.68,216.84
O02678,06-09-2024,C0312,P0464,S055,In-Store,1,30.5,0.1,27.45,25.66,1.79
O02679,02-01-2025,C0577,P0144,Online,Online,2,13.11,0,26.22,10.04,6.14
O02680,15-08-2025,C0528,P1177,S009,In-Store,1,59.49,0.2,47.59,42.92,4.67
O02681,06-10-2024,C0605,P1106,S020,In-Store,1,88.1,0.2,70.48,52.32,18.16
O02682,05-01-2025,C0760,P0277,Online,Online,2,239.39,0,478.78,124.99,228.8
O02683,03-07-2025,C0726,P0309,Online,Online,5,364.92,0.05,1733.37,199.47,736.02
O02684,02-07-2025,C0237,P0063,S031,In-Store,2,243.6,0.2,389.76,185.52,18.72
O02685,02-12-2024,C0104,P0534,S039,In-Store,1,53.64,0.2,42.91,29.75,13.16
O02686,06-06-2025,C0582,P1116,S052,In-Store,1,207.01,0,207.01,176.53,30.48
O02687,19-10-2024,C0378,P0823,S056,In-Store,1,121.11,0,121.11,85.42,35.69
O02688,13-01-2025,C0674,P0746,Online,Online,1,28.27,0,28.27,15.58,12.69
O02689,24-12-2024,C0418,P0837,Online,Online,1,231.93,0.2,185.54,171.59,13.95
O02690,05-12-2024,C0491,P0313,S041,In-Store,2,258.17,0.1,464.71,161.71,141.29
O02691,12-04-2024,C0006,P0634,Online,Online,1,116.61,0.1,104.95,76.83,28.12
O02692,19-01-2025,C0123,P0334,S004,In-Store,3,135.83,0.05,387.12,118.75,30.87
O02693,03-09-2024,C0633,P0646,S006,In-Store,2,230.95,0,461.9,172.99,115.92
O02694,18-04-2025,C0501,P1015,Online,Online,1,164.79,0.05,156.55,94.58,61.97
O02695,10-09-2025,C0358,P0127,Online,Online,1,89.43,0,89.43,62.77,26.66
O02696,20-05-2025,C0780,P0367,S009,In-Store,3,201.12,0.1,543.02,158.65,67.07
O02697,30-12-2024,C0762,P1195,S004,In-Store,2,21.82,0.05,41.46,15.31,10.84
O02698,17-06-2024,C0198,P0430,S012,In-Store,2,126.13,0.1,227.03,78.96,69.11
O02699,16-03-2025,C0300,P0635,Online,Online,1,80.35,0.2,64.28,52.18,12.1
O02700,01-05-2024,C0623,P0000,S031,In-Store,2,64.65,0.2,103.44,52.75,-2.06
O02701,16-07-2025,C0767,P1094,S008,In-Store,1,137.56,0.05,130.68,79.96,50.72
O02702,15-12-2024,C0067,P0010,S030,In-Store,1,99.46,0.2,79.57,77.19,2.38
O02703,25-09-2025,C0796,P0146,S040,In-Store,4,297.56,0,1190.24,199.4,392.64
O02704,17-08-2025,C0704,P1141,S022,In-Store,2,83.18,0,166.36,51.9,62.56
O02705,01-02-2025,C0244,P0340,S037,In-Store,2,68.28,0.1,122.9,43.82,35.26
O02706,16-04-2025,C0360,P0785,Online,Online,1,57.39,0.1,51.65,46.09,5.56
O02707,31-10-2025,C0075,P1143,S032,In-Store,1,168.73,0,168.73,135.46,33.27
O02708,16-07-2024,C0557,P0161,S051,In-Store,1,351.88,0,351.88,186.91,164.97
O02709,05-12-2024,C0462,P0533,Online,Online,1,299.75,0.2,239.8,190.84,48.96
O02710,18-03-2025,C0254,P0239,S003,In-Store,4,322.42,0.2,1031.74,167.25,362.74
O02711,02-07-2025,C0002,P0103,Online,Online,1,171.58,0.05,163,96.71,66.29
O02712,01-02-2025,C0012,P0637,S019,In-Store,1,87.73,0,87.73,60.59,27.14
O02713,30-09-2025,C0018,P0509,S050,In-Store,1,222.66,0.05,211.53,126.99,84.54
O02714,25-05-2025,C0552,P0049,S037,In-Store,3,186.29,0.2,447.1,135.98,39.16
O02715,14-07-2024,C0164,P0081,Online,Online,2,102.43,0.1,184.37,60.34,63.69
O02716,09-03-2025,C0557,P1135,S017,In-Store,1,65.37,0.1,58.83,47.87,10.96
O02717,26-05-2024,C0710,P0043,S034,In-Store,3,123.95,0,371.85,62.86,183.27
O02718,06-10-2025,C0329,P0322,S021,In-Store,2,40.71,0,81.42,20.84,39.74
O02719,23-03-2025,C0391,P0578,S045,In-Store,2,178.32,0.05,338.81,133.09,72.63
O02720,26-05-2024,C0739,P0484,S026,In-Store,2,130.78,0.05,248.48,84.78,78.92
O02721,20-06-2025,C0194,P0959,Online,Online,4,56.21,0,224.84,50.03,24.72
O02722,10-01-2025,C0519,P0109,S053,In-Store,4,241.11,0.2,771.55,188.59,17.19
O02723,13-03-2025,C0517,P1143,S002,In-Store,1,168.73,0.05,160.29,135.46,24.83
O02724,05-02-2025,C0695,P0240,S039,In-Store,3,85.49,0,256.47,52.45,99.12
O02725,23-07-2024,C0740,P0577,S005,In-Store,2,309.01,0,618.02,154.53,308.96
O02726,06-03-2025,C0148,P0798,S006,In-Store,2,97.75,0.1,175.95,54.63,66.69
O02727,18-10-2025,C0566,P0693,S021,In-Store,1,147.47,0.05,140.1,132.72,7.38
O02728,30-03-2025,C0246,P0381,S007,In-Store,1,169.3,0.2,135.44,107.47,27.97
O02729,20-04-2024,C0465,P0325,Online,Online,1,22.19,0.1,19.97,19.23,0.74
O02730,15-10-2025,C0481,P0014,S017,In-Store,2,34.42,0.1,61.96,17.91,26.14
O02731,04-08-2025,C0285,P0606,S044,In-Store,3,6.77,0,20.31,5.74,3.09
O02732,22-06-2024,C0695,P0281,S057,In-Store,1,197.67,0.05,187.79,145.12,42.67
O02733,17-08-2025,C0768,P0130,Online,Online,1,115.06,0,115.06,90.89,24.17
O02734,13-02-2025,C0586,P0694,S036,In-Store,3,156.82,0.1,423.41,89.41,155.18
O02735,10-05-2025,C0476,P0995,S026,In-Store,1,177.45,0.05,168.58,106.34,62.24
O02736,31-12-2025,C0184,P0508,S048,In-Store,2,35.78,0.2,57.25,21.07,15.11
O02737,25-07-2025,C0372,P0475,S008,In-Store,2,213.94,0.2,342.3,117.58,107.14
O02738,05-07-2025,C0547,P0616,Online,Online,2,285.94,0.1,514.69,190.1,134.49
O02739,06-08-2025,C0568,P0918,Online,Online,1,259.5,0.2,207.6,148.18,59.42
O02740,08-05-2025,C0049,P0677,S003,In-Store,1,244.62,0.2,195.7,158.03,37.67
O02741,05-01-2025,C0405,P0810,Online,Online,1,235.44,0,235.44,143.76,91.68
O02742,08-12-2025,C0132,P1087,S005,In-Store,2,36.72,0.2,58.75,18.53,21.69
O02743,07-07-2025,C0008,P1116,S000,In-Store,2,207.01,0.05,393.32,176.53,40.26
O02744,13-07-2025,C0606,P0242,S003,In-Store,1,138.25,0.05,131.34,108.47,22.87
O02745,25-02-2025,C0146,P0747,Online,Online,1,127.24,0.1,114.52,84.49,30.03
O02746,03-04-2025,C0705,P0409,S029,In-Store,1,263.72,0.1,237.35,161.91,75.44
O02747,11-07-2024,C0712,P0188,S054,In-Store,3,302.59,0,907.77,172.73,389.58
O02748,21-02-2025,C0191,P0803,Online,Online,1,180.46,0.2,144.37,112.66,31.71
O02749,23-07-2024,C0474,P0714,S017,In-Store,1,219.22,0.2,175.38,133.22,42.16
O02750,17-07-2024,C0677,P0658,Online,Online,2,136.72,0.1,246.1,84.79,76.52
O02751,05-01-2025,C0604,P0280,Online,Online,1,31.96,0.1,28.76,17.25,11.51
O02752,14-07-2025,C0619,P0576,S059,In-Store,2,323.53,0.1,582.35,179.67,223.01
O02753,17-10-2024,C0092,P0254,S040,In-Store,3,266.56,0,799.68,184,247.68
O02754,21-12-2024,C0609,P0797,S022,In-Store,1,229.4,0.05,217.93,158.96,58.97
O02755,08-10-2025,C0289,P0676,S025,In-Store,2,199.44,0.05,378.94,166.98,44.98
O02756,03-05-2025,C0611,P0759,Online,Online,1,71.59,0.2,57.27,61.68,-4.41
O02757,16-05-2025,C0053,P0644,S024,In-Store,1,177.67,0,177.67,104.75,72.92
O02758,29-03-2025,C0418,P0210,S053,In-Store,2,193.02,0.05,366.74,100.6,165.54
O02759,30-10-2025,C0433,P0062,S018,In-Store,1,234.63,0.2,187.7,138,49.7
O02760,09-04-2025,C0157,P0863,S025,In-Store,2,109.7,0,219.4,72.06,75.28
O02761,01-02-2025,C0361,P0128,Online,In-Store,2,115.63,0,231.26,58.49,114.28
O02762,27-07-2025,C0203,P0008,Online,Online,2,18.19,0.05,34.56,13.94,6.68
O02763,30-01-2025,C0650,P0184,S051,In-Store,3,207.61,0,622.83,118.02,268.77
O02764,09-12-2024,C0055,P0710,S036,In-Store,2,23.5,0,47,14.07,18.86
O02765,25-06-2025,C0183,P0523,S013,In-Store,3,228.06,0.05,649.97,187.12,88.61
O02766,02-01-2025,C0314,P0905,S003,In-Store,1,138.07,0.2,110.46,108.67,1.79
O02767,15-11-2025,C0749,P0748,Online,Online,2,14.14,0.1,25.45,8.29,8.87
O02768,20-11-2024,C0478,P1195,Online,Online,2,21.82,0.2,34.91,15.31,4.29
O02769,14-10-2025,C0752,P0163,S059,In-Store,1,136.28,0.2,109.02,80.29,28.73
O02770,24-12-2024,C0761,P0615,S025,In-Store,2,92.09,0.05,174.97,63.28,48.41
O02771,12-12-2024,C0397,P0252,S012,In-Store,4,231.15,0.1,832.14,196.57,45.86
O02772,05-06-2025,C0506,P0540,S035,In-Store,1,216.88,0.2,173.5,112.81,60.69
O02773,05-02-2025,C0007,P0766,S003,In-Store,2,103.05,0.05,195.8,74.95,45.9
O02774,01-11-2024,C0763,P0979,S051,In-Store,2,117.11,0,234.22,65.36,103.5
O02775,21-10-2024,C0250,P0012,S006,In-Store,1,331.78,0.05,315.19,197.96,117.23
O02776,23-12-2024,C0617,P0737,S015,In-Store,1,121.72,0.05,115.63,62.25,53.38
O02777,04-11-2024,C0147,P0981,Online,Online,1,11.42,0.05,10.85,7.38,3.47
O02778,03-09-2024,C0414,P0592,Online,Online,1,57.43,0.05,54.56,32.43,22.13
O02779,29-08-2025,C0136,P0659,Online,Online,3,218.6,0.05,623.01,173.17,103.5
O02780,17-07-2024,C0471,P0770,S037,In-Store,1,221.83,0.05,210.74,110.98,99.76
O02781,30-11-2024,C0449,P0969,S039,In-Store,1,171.98,0.05,163.38,90.71,72.67
O02782,10-01-2025,C0547,P0692,S002,In-Store,2,39.72,0.05,75.47,27.02,21.43
O02783,13-05-2024,C0186,P0044,Online,In-Store,1,22.6,0,22.6,14.78,7.82
O02784,06-08-2024,C0631,P0386,Online,Online,1,212.69,0.05,202.06,146.04,56.02
O02785,22-05-2024,C0300,P0283,Online,Online,2,303.48,0.1,546.26,190.91,164.44
O02786,08-03-2025,C0072,P0644,S056,In-Store,3,177.67,0,533.01,104.75,218.76
O02787,19-03-2025,C0494,P0678,S055,In-Store,2,109.85,0,219.7,74.79,70.12
O02788,08-04-2025,C0275,P0700,Online,Online,2,111.25,0.2,178,92.18,-6.36
O02789,30-01-2025,C0453,P0662,S044,In-Store,2,284.9,0,569.8,158.12,253.56
O02790,17-12-2024,C0226,P0254,Online,Online,2,266.56,0.2,426.5,184,58.5
O02791,28-10-2024,C0251,P0437,S011,In-Store,2,31.48,0.2,50.37,24.05,2.27
O02792,30-07-2024,C0742,P0308,S031,In-Store,1,53.99,0.2,43.19,28.91,14.28
O02793,11-08-2025,C0223,P0417,S026,In-Store,2,56.54,0,113.08,43.26,26.56
O02794,07-09-2024,C0411,P0611,S001,In-Store,10,121.34,0.2,970.72,90.75,63.22
O02795,08-10-2024,C0571,P0740,Online,Online,2,149.47,0.2,239.15,110.35,18.45
O02796,11-05-2024,C0343,P0641,Online,Online,1,240.92,0.1,216.83,123.63,93.2
O02797,16-08-2025,C0294,P0173,S002,In-Store,4,209.18,0.2,669.38,115.36,207.94
O02798,18-07-2024,C0304,P0109,Online,Online,1,241.11,0.2,192.89,188.59,4.3
O02799,13-06-2025,C0691,P0889,S048,In-Store,1,13.19,0.1,11.87,9.16,2.71
O02800,04-02-2025,C0438,P0928,S023,In-Store,1,175.55,0,175.55,114.06,61.49
O02801,05-05-2025,C0440,P0327,Online,Online,2,277.77,0,555.54,148.17,259.2
O02802,07-01-2025,C0414,P0390,S042,In-Store,3,178.02,0.1,480.65,92.46,203.27
O02803,26-05-2024,C0059,P0826,S050,In-Store,1,130.91,0.1,117.82,102.3,15.52
O02804,16-06-2024,C0746,P0145,Online,Online,1,193.44,0.2,154.75,153.81,0.94
O02805,22-03-2025,C0609,P0994,S013,In-Store,2,89.99,0,179.98,55.63,68.72
O02806,04-05-2025,C0222,P0082,S036,In-Store,1,177.36,0.2,141.89,136.2,5.69
O02807,21-02-2025,C0554,P0568,S038,In-Store,1,216.22,0,216.22,188.74,27.48
O02808,11-07-2025,C0723,P1036,S037,In-Store,1,145.93,0.1,131.34,111.18,20.16
O02809,02-07-2025,C0014,P0577,S051,In-Store,1,309.01,0.05,293.56,154.53,139.03
O02810,07-11-2024,C0426,P0893,Online,Online,2,170.21,0.05,323.4,92.63,138.14
O02811,16-01-2025,C0227,P0255,Online,Online,1,21.15,0.2,16.92,17.85,-0.93
O02812,07-04-2025,C0103,P0321,S037,In-Store,1,233.35,0,233.35,133.45,99.9
O02813,14-10-2025,C0106,P0674,S035,In-Store,1,170.59,0.1,153.53,111.72,41.81
O02814,17-09-2024,C0016,P0008,S011,In-Store,2,18.19,0.2,29.1,13.94,1.22
O02815,07-08-2025,C0715,P0334,Online,Online,2,135.83,0.05,258.08,118.75,20.58
O02816,23-05-2025,C0543,P0622,S019,In-Store,2,297.57,0.05,565.38,158.22,248.94
O02817,07-08-2025,C0652,P0330,S045,In-Store,2,355.55,0.2,568.88,189.35,190.18
O02818,10-12-2024,C0712,P1006,Online,Online,2,262.46,0.05,498.67,194.07,110.53
O02819,16-05-2024,C0131,P0419,S041,In-Store,2,209.55,0.2,335.28,147.89,39.5
O02820,11-02-2025,C0673,P1119,S018,In-Store,1,64.93,0,64.93,51.65,13.28
O02821,09-04-2025,C0050,P0787,S046,In-Store,2,220.2,0.05,418.38,178.71,60.96
O02822,25-08-2025,C0261,P1178,S025,In-Store,2,63.25,0.1,113.85,33.85,46.15
O02823,26-04-2025,C0588,P1098,S017,In-Store,2,91.83,0.2,146.93,63.28,20.37
